fiscal_year,source_file,source_column,canonical_column,disposition
2008,h2b_2008.xlsx,,agent_representing_employer,absent this year
2008,h2b_2008.xlsx,,anticipated_number_of_hours,absent this year
2008,h2b_2008.xlsx,,application_type,absent this year
2008,h2b_2008.xlsx,,attorney_law_firm_name,absent this year
2008,h2b_2008.xlsx,,cap_exempt,absent this year
2008,h2b_2008.xlsx,CASE_NO,case_number,mapped
2008,h2b_2008.xlsx,CASE_STATUS,case_status,mapped
2008,h2b_2008.xlsx,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2008,h2b_2008.xlsx,CERTIFICATION_END_DATE,certification_end_date,mapped
2008,h2b_2008.xlsx,DECISION_DATE,decision_date,mapped
2008,h2b_2008.xlsx,,education_level,absent this year
2008,h2b_2008.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2008,h2b_2008.xlsx,EMPLOYER_CITY,employer_city,mapped
2008,h2b_2008.xlsx,,employer_country,absent this year
2008,h2b_2008.xlsx,EMPLOYER_NAME,employer_name,mapped
2008,h2b_2008.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2008,h2b_2008.xlsx,EMPLOYER_STATE,employer_state,mapped
2008,h2b_2008.xlsx,,employer_trade_name,absent this year
2008,h2b_2008.xlsx,,employment_begin_date,absent this year
2008,h2b_2008.xlsx,,employment_end_date,absent this year
2008,h2b_2008.xlsx,,full_time_position,absent this year
2008,h2b_2008.xlsx,,job_order_number,absent this year
2008,h2b_2008.xlsx,,job_order_submit_date,absent this year
2008,h2b_2008.xlsx,JOB_TITLE,job_title,mapped
2008,h2b_2008.xlsx,,msa_name,absent this year
2008,h2b_2008.xlsx,,naics_id,absent this year
2008,h2b_2008.xlsx,,nature_of_temporary_need,absent this year
2008,h2b_2008.xlsx,,overtime_rate_from,absent this year
2008,h2b_2008.xlsx,,overtime_rate_to,absent this year
2008,h2b_2008.xlsx,PREVAILING_WAGE,prevailing_wage,mapped
2008,h2b_2008.xlsx,,prevailing_wage_tracking_number,absent this year
2008,h2b_2008.xlsx,PW_UNIT_OF_PAY,prevailing_wage_unit_of_pay,mapped
2008,h2b_2008.xlsx,NPC_SUBMITTED_DATE,received_date,mapped
2008,h2b_2008.xlsx,,requested_begin_date,absent this year
2008,h2b_2008.xlsx,,requested_end_date,absent this year
2008,h2b_2008.xlsx,,soc_id,absent this year
2008,h2b_2008.xlsx,,soc_title,absent this year
2008,h2b_2008.xlsx,,swa_state,absent this year
2008,h2b_2008.xlsx,,type_of_employer,absent this year
2008,h2b_2008.xlsx,,visa_class,absent this year
2008,h2b_2008.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2008,h2b_2008.xlsx,,wage_offered_to,absent this year
2008,h2b_2008.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2008,h2b_2008.xlsx,,work_experience_months,absent this year
2008,h2b_2008.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2008,h2b_2008.xlsx,,workers_requested,absent this year
2008,h2b_2008.xlsx,,worksite_address,absent this year
2008,h2b_2008.xlsx,,worksite_city,absent this year
2008,h2b_2008.xlsx,,worksite_county,absent this year
2008,h2b_2008.xlsx,,worksite_postal_code,absent this year
2008,h2b_2008.xlsx,ALIEN_WORK_STATE,worksite_state,mapped
2008,h2b_2008.xlsx,AGENT_ATTORNEY_ADDRESS,,dropped: attorney/agent personal details
2008,h2b_2008.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2008,h2b_2008.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2008,h2b_2008.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2008,h2b_2008.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2009,h2b_2009.xlsx,,agent_representing_employer,absent this year
2009,h2b_2009.xlsx,,anticipated_number_of_hours,absent this year
2009,h2b_2009.xlsx,,application_type,absent this year
2009,h2b_2009.xlsx,,attorney_law_firm_name,absent this year
2009,h2b_2009.xlsx,,cap_exempt,absent this year
2009,h2b_2009.xlsx,CASE_NO,case_number,mapped
2009,h2b_2009.xlsx,CASE_STATUS,case_status,mapped
2009,h2b_2009.xlsx,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2009,h2b_2009.xlsx,CERTIFICATION_END_DATE,certification_end_date,mapped
2009,h2b_2009.xlsx,DECISION_DATE,decision_date,mapped
2009,h2b_2009.xlsx,,education_level,absent this year
2009,h2b_2009.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2009,h2b_2009.xlsx,EMPLOYER_CITY,employer_city,mapped
2009,h2b_2009.xlsx,,employer_country,absent this year
2009,h2b_2009.xlsx,EMPLOYER_NAME,employer_name,mapped
2009,h2b_2009.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2009,h2b_2009.xlsx,EMPLOYER_STATE,employer_state,mapped
2009,h2b_2009.xlsx,,employer_trade_name,absent this year
2009,h2b_2009.xlsx,,employment_begin_date,absent this year
2009,h2b_2009.xlsx,,employment_end_date,absent this year
2009,h2b_2009.xlsx,,full_time_position,absent this year
2009,h2b_2009.xlsx,,job_order_number,absent this year
2009,h2b_2009.xlsx,,job_order_submit_date,absent this year
2009,h2b_2009.xlsx,JOB_TITLE,job_title,mapped
2009,h2b_2009.xlsx,,msa_name,absent this year
2009,h2b_2009.xlsx,,naics_id,absent this year
2009,h2b_2009.xlsx,,nature_of_temporary_need,absent this year
2009,h2b_2009.xlsx,,overtime_rate_from,absent this year
2009,h2b_2009.xlsx,,overtime_rate_to,absent this year
2009,h2b_2009.xlsx,PREVAILING_WAGE,prevailing_wage,mapped
2009,h2b_2009.xlsx,,prevailing_wage_tracking_number,absent this year
2009,h2b_2009.xlsx,PW_UNIT_OF_PAY,prevailing_wage_unit_of_pay,mapped
2009,h2b_2009.xlsx,NPC_SUBMITTED_DATE,received_date,mapped
2009,h2b_2009.xlsx,,requested_begin_date,absent this year
2009,h2b_2009.xlsx,,requested_end_date,absent this year
2009,h2b_2009.xlsx,,soc_id,absent this year
2009,h2b_2009.xlsx,,soc_title,absent this year
2009,h2b_2009.xlsx,,swa_state,absent this year
2009,h2b_2009.xlsx,,type_of_employer,absent this year
2009,h2b_2009.xlsx,,visa_class,absent this year
2009,h2b_2009.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2009,h2b_2009.xlsx,,wage_offered_to,absent this year
2009,h2b_2009.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2009,h2b_2009.xlsx,,work_experience_months,absent this year
2009,h2b_2009.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2009,h2b_2009.xlsx,,workers_requested,absent this year
2009,h2b_2009.xlsx,,worksite_address,absent this year
2009,h2b_2009.xlsx,,worksite_city,absent this year
2009,h2b_2009.xlsx,,worksite_county,absent this year
2009,h2b_2009.xlsx,,worksite_postal_code,absent this year
2009,h2b_2009.xlsx,ALIEN_WORK_STATE,worksite_state,mapped
2009,h2b_2009.xlsx,AGENT_ATTORNEY_ADDRESS,,dropped: attorney/agent personal details
2009,h2b_2009.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2009,h2b_2009.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2009,h2b_2009.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2009,h2b_2009.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2010,h2b_2010.xlsx,,agent_representing_employer,absent this year
2010,h2b_2010.xlsx,,anticipated_number_of_hours,absent this year
2010,h2b_2010.xlsx,APPLICATION_TYPE,application_type,mapped
2010,h2b_2010.xlsx,,attorney_law_firm_name,absent this year
2010,h2b_2010.xlsx,,cap_exempt,absent this year
2010,h2b_2010.xlsx,CASE_NO,case_number,mapped
2010,h2b_2010.xlsx,CASE_STATUS,case_status,mapped
2010,h2b_2010.xlsx,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2010,h2b_2010.xlsx,CERTIFICATION_END_DATE,certification_end_date,mapped
2010,h2b_2010.xlsx,DECISION_DATE,decision_date,mapped
2010,h2b_2010.xlsx,,education_level,absent this year
2010,h2b_2010.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2010,h2b_2010.xlsx,EMPLOYER_CITY,employer_city,mapped
2010,h2b_2010.xlsx,,employer_country,absent this year
2010,h2b_2010.xlsx,EMPLOYER_NAME,employer_name,mapped
2010,h2b_2010.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2010,h2b_2010.xlsx,EMPLOYER_STATE,employer_state,mapped
2010,h2b_2010.xlsx,,employer_trade_name,absent this year
2010,h2b_2010.xlsx,,employment_begin_date,absent this year
2010,h2b_2010.xlsx,,employment_end_date,absent this year
2010,h2b_2010.xlsx,,full_time_position,absent this year
2010,h2b_2010.xlsx,,job_order_number,absent this year
2010,h2b_2010.xlsx,,job_order_submit_date,absent this year
2010,h2b_2010.xlsx,JOB_TITLE,job_title,mapped
2010,h2b_2010.xlsx,,msa_name,absent this year
2010,h2b_2010.xlsx,,naics_id,absent this year
2010,h2b_2010.xlsx,,nature_of_temporary_need,absent this year
2010,h2b_2010.xlsx,,overtime_rate_from,absent this year
2010,h2b_2010.xlsx,,overtime_rate_to,absent this year
2010,h2b_2010.xlsx,PREVAILING_WAGE,prevailing_wage,mapped
2010,h2b_2010.xlsx,,prevailing_wage_tracking_number,absent this year
2010,h2b_2010.xlsx,PW_UNIT_OF_PAY,prevailing_wage_unit_of_pay,mapped
2010,h2b_2010.xlsx,NPC_SUBMITTED_DATE,received_date,mapped
2010,h2b_2010.xlsx,,requested_begin_date,absent this year
2010,h2b_2010.xlsx,,requested_end_date,absent this year
2010,h2b_2010.xlsx,,soc_id,absent this year
2010,h2b_2010.xlsx,,soc_title,absent this year
2010,h2b_2010.xlsx,,swa_state,absent this year
2010,h2b_2010.xlsx,,type_of_employer,absent this year
2010,h2b_2010.xlsx,,visa_class,absent this year
2010,h2b_2010.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2010,h2b_2010.xlsx,,wage_offered_to,absent this year
2010,h2b_2010.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2010,h2b_2010.xlsx,,work_experience_months,absent this year
2010,h2b_2010.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2010,h2b_2010.xlsx,NBR_WORKERS_REQUESTED,workers_requested,mapped
2010,h2b_2010.xlsx,,worksite_address,absent this year
2010,h2b_2010.xlsx,,worksite_city,absent this year
2010,h2b_2010.xlsx,,worksite_county,absent this year
2010,h2b_2010.xlsx,,worksite_postal_code,absent this year
2010,h2b_2010.xlsx,ALIEN_WORK_STATE,worksite_state,mapped
2010,h2b_2010.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2010,h2b_2010.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2010,h2b_2010.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2010,h2b_2010.xlsx,DOT_OCCUPATIONAL_CODE,,dropped: legacy DOT occupation code (SOC is kept)
2010,h2b_2010.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2011,h2b_2011.xlsx,,agent_representing_employer,absent this year
2011,h2b_2011.xlsx,,anticipated_number_of_hours,absent this year
2011,h2b_2011.xlsx,,application_type,absent this year
2011,h2b_2011.xlsx,,attorney_law_firm_name,absent this year
2011,h2b_2011.xlsx,,cap_exempt,absent this year
2011,h2b_2011.xlsx,CASE_NO,case_number,mapped
2011,h2b_2011.xlsx,CASE_STATUS,case_status,mapped
2011,h2b_2011.xlsx,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2011,h2b_2011.xlsx,CERTIFICATION_END_DATE,certification_end_date,mapped
2011,h2b_2011.xlsx,DECISION_DATE,decision_date,mapped
2011,h2b_2011.xlsx,,education_level,absent this year
2011,h2b_2011.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2011,h2b_2011.xlsx,EMPLOYER_CITY,employer_city,mapped
2011,h2b_2011.xlsx,,employer_country,absent this year
2011,h2b_2011.xlsx,EMPLOYER_NAME,employer_name,mapped
2011,h2b_2011.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2011,h2b_2011.xlsx,EMPLOYER_STATE,employer_state,mapped
2011,h2b_2011.xlsx,,employer_trade_name,absent this year
2011,h2b_2011.xlsx,,employment_begin_date,absent this year
2011,h2b_2011.xlsx,,employment_end_date,absent this year
2011,h2b_2011.xlsx,,full_time_position,absent this year
2011,h2b_2011.xlsx,,job_order_number,absent this year
2011,h2b_2011.xlsx,,job_order_submit_date,absent this year
2011,h2b_2011.xlsx,JOB_TITLE,job_title,mapped
2011,h2b_2011.xlsx,,msa_name,absent this year
2011,h2b_2011.xlsx,,naics_id,absent this year
2011,h2b_2011.xlsx,,nature_of_temporary_need,absent this year
2011,h2b_2011.xlsx,,overtime_rate_from,absent this year
2011,h2b_2011.xlsx,,overtime_rate_to,absent this year
2011,h2b_2011.xlsx,PREVAILING_WAGE,prevailing_wage,mapped
2011,h2b_2011.xlsx,,prevailing_wage_tracking_number,absent this year
2011,h2b_2011.xlsx,PW_UNIT_OF_PAY,prevailing_wage_unit_of_pay,mapped
2011,h2b_2011.xlsx,NPC_SUBMITTED_DATE,received_date,mapped
2011,h2b_2011.xlsx,,requested_begin_date,absent this year
2011,h2b_2011.xlsx,,requested_end_date,absent this year
2011,h2b_2011.xlsx,SOC_CODE,soc_id,mapped
2011,h2b_2011.xlsx,SOC_NAME,soc_title,mapped
2011,h2b_2011.xlsx,,swa_state,absent this year
2011,h2b_2011.xlsx,,type_of_employer,absent this year
2011,h2b_2011.xlsx,VISA_CLASS,visa_class,mapped
2011,h2b_2011.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2011,h2b_2011.xlsx,,wage_offered_to,absent this year
2011,h2b_2011.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2011,h2b_2011.xlsx,,work_experience_months,absent this year
2011,h2b_2011.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2011,h2b_2011.xlsx,NBR_WORKERS_REQUESTED,workers_requested,mapped
2011,h2b_2011.xlsx,,worksite_address,absent this year
2011,h2b_2011.xlsx,,worksite_city,absent this year
2011,h2b_2011.xlsx,,worksite_county,absent this year
2011,h2b_2011.xlsx,,worksite_postal_code,absent this year
2011,h2b_2011.xlsx,ALIEN_WORK_STATE,worksite_state,mapped
2011,h2b_2011.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2011,h2b_2011.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2011,h2b_2011.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2011,h2b_2011.xlsx,DOT_NAME,,dropped: legacy DOT occupation code (SOC is kept)
2011,h2b_2011.xlsx,DOT_OCCUPATIONAL_CODE,,dropped: legacy DOT occupation code (SOC is kept)
2011,h2b_2011.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2012,h2b_2012.xlsx,,agent_representing_employer,absent this year
2012,h2b_2012.xlsx,,anticipated_number_of_hours,absent this year
2012,h2b_2012.xlsx,,application_type,absent this year
2012,h2b_2012.xlsx,,attorney_law_firm_name,absent this year
2012,h2b_2012.xlsx,,cap_exempt,absent this year
2012,h2b_2012.xlsx,CASE_NO,case_number,mapped
2012,h2b_2012.xlsx,CASE_STATUS,case_status,mapped
2012,h2b_2012.xlsx,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2012,h2b_2012.xlsx,CERTIFICATION_END_DATE,certification_end_date,mapped
2012,h2b_2012.xlsx,DECISION_DATE,decision_date,mapped
2012,h2b_2012.xlsx,,education_level,absent this year
2012,h2b_2012.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2012,h2b_2012.xlsx,EMPLOYER_CITY,employer_city,mapped
2012,h2b_2012.xlsx,,employer_country,absent this year
2012,h2b_2012.xlsx,EMPLOYER_NAME,employer_name,mapped
2012,h2b_2012.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2012,h2b_2012.xlsx,EMPLOYER_STATE,employer_state,mapped
2012,h2b_2012.xlsx,,employer_trade_name,absent this year
2012,h2b_2012.xlsx,,employment_begin_date,absent this year
2012,h2b_2012.xlsx,,employment_end_date,absent this year
2012,h2b_2012.xlsx,,full_time_position,absent this year
2012,h2b_2012.xlsx,,job_order_number,absent this year
2012,h2b_2012.xlsx,,job_order_submit_date,absent this year
2012,h2b_2012.xlsx,JOB_TITLE,job_title,mapped
2012,h2b_2012.xlsx,,msa_name,absent this year
2012,h2b_2012.xlsx,,naics_id,absent this year
2012,h2b_2012.xlsx,,nature_of_temporary_need,absent this year
2012,h2b_2012.xlsx,,overtime_rate_from,absent this year
2012,h2b_2012.xlsx,,overtime_rate_to,absent this year
2012,h2b_2012.xlsx,PREVAILING_WAGE,prevailing_wage,mapped
2012,h2b_2012.xlsx,,prevailing_wage_tracking_number,absent this year
2012,h2b_2012.xlsx,PW_UNIT_OF_PAY,prevailing_wage_unit_of_pay,mapped
2012,h2b_2012.xlsx,NPC_SUBMITTED_DATE,received_date,mapped
2012,h2b_2012.xlsx,,requested_begin_date,absent this year
2012,h2b_2012.xlsx,,requested_end_date,absent this year
2012,h2b_2012.xlsx,SOC_CODE,soc_id,mapped
2012,h2b_2012.xlsx,SOC_NAME,soc_title,mapped
2012,h2b_2012.xlsx,,swa_state,absent this year
2012,h2b_2012.xlsx,,type_of_employer,absent this year
2012,h2b_2012.xlsx,VISA_CLASS,visa_class,mapped
2012,h2b_2012.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2012,h2b_2012.xlsx,,wage_offered_to,absent this year
2012,h2b_2012.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2012,h2b_2012.xlsx,,work_experience_months,absent this year
2012,h2b_2012.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2012,h2b_2012.xlsx,NBR_WORKERS_REQUESTED,workers_requested,mapped
2012,h2b_2012.xlsx,,worksite_address,absent this year
2012,h2b_2012.xlsx,,worksite_city,absent this year
2012,h2b_2012.xlsx,,worksite_county,absent this year
2012,h2b_2012.xlsx,,worksite_postal_code,absent this year
2012,h2b_2012.xlsx,ALIEN_WORK_STATE,worksite_state,mapped
2012,h2b_2012.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2012,h2b_2012.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2012,h2b_2012.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2012,h2b_2012.xlsx,DOT_NAME,,dropped: legacy DOT occupation code (SOC is kept)
2012,h2b_2012.xlsx,DOT_OCCUPATIONAL_CODE,,dropped: legacy DOT occupation code (SOC is kept)
2012,h2b_2012.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2013,h2b_2013.xls,,agent_representing_employer,absent this year
2013,h2b_2013.xls,,anticipated_number_of_hours,absent this year
2013,h2b_2013.xls,,application_type,absent this year
2013,h2b_2013.xls,,attorney_law_firm_name,absent this year
2013,h2b_2013.xls,,cap_exempt,absent this year
2013,h2b_2013.xls,CASE_NUMBER,case_number,mapped
2013,h2b_2013.xls,CASE_STATUS,case_status,mapped
2013,h2b_2013.xls,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2013,h2b_2013.xls,CERTIFICATION_END_DATE,certification_end_date,mapped
2013,h2b_2013.xls,DECISION_DATE,decision_date,mapped
2013,h2b_2013.xls,,education_level,absent this year
2013,h2b_2013.xls,EMPLOYER_ADDRESS1,employer_address,mapped
2013,h2b_2013.xls,EMPLOYER_CITY,employer_city,mapped
2013,h2b_2013.xls,,employer_country,absent this year
2013,h2b_2013.xls,EMPLOYER_NAME,employer_name,mapped
2013,h2b_2013.xls,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2013,h2b_2013.xls,EMPLOYER_STATE,employer_state,mapped
2013,h2b_2013.xls,,employer_trade_name,absent this year
2013,h2b_2013.xls,,employment_begin_date,absent this year
2013,h2b_2013.xls,,employment_end_date,absent this year
2013,h2b_2013.xls,,full_time_position,absent this year
2013,h2b_2013.xls,,job_order_number,absent this year
2013,h2b_2013.xls,,job_order_submit_date,absent this year
2013,h2b_2013.xls,JOB_TITLE,job_title,mapped
2013,h2b_2013.xls,,msa_name,absent this year
2013,h2b_2013.xls,,naics_id,absent this year
2013,h2b_2013.xls,,nature_of_temporary_need,absent this year
2013,h2b_2013.xls,,overtime_rate_from,absent this year
2013,h2b_2013.xls,,overtime_rate_to,absent this year
2013,h2b_2013.xls,PREVIALING_WAGE,prevailing_wage,mapped
2013,h2b_2013.xls,,prevailing_wage_tracking_number,absent this year
2013,h2b_2013.xls,PW_UNIT_OF_PAY,prevailing_wage_unit_of_pay,mapped
2013,h2b_2013.xls,NPC_SUBMITTED_DATE,received_date,mapped
2013,h2b_2013.xls,,requested_begin_date,absent this year
2013,h2b_2013.xls,,requested_end_date,absent this year
2013,h2b_2013.xls,SOC_CODE,soc_id,mapped
2013,h2b_2013.xls,SOC_NAME,soc_title,mapped
2013,h2b_2013.xls,,swa_state,absent this year
2013,h2b_2013.xls,,type_of_employer,absent this year
2013,h2b_2013.xls,VISA_CLASS,visa_class,mapped
2013,h2b_2013.xls,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2013,h2b_2013.xls,,wage_offered_to,absent this year
2013,h2b_2013.xls,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2013,h2b_2013.xls,,work_experience_months,absent this year
2013,h2b_2013.xls,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2013,h2b_2013.xls,,workers_requested,absent this year
2013,h2b_2013.xls,,worksite_address,absent this year
2013,h2b_2013.xls,,worksite_city,absent this year
2013,h2b_2013.xls,,worksite_county,absent this year
2013,h2b_2013.xls,,worksite_postal_code,absent this year
2013,h2b_2013.xls,ALIEN_WORK_STATE,worksite_state,mapped
2013,h2b_2013.xls,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2013,h2b_2013.xls,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2013,h2b_2013.xls,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2013,h2b_2013.xls,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2014,h2b_2014.xlsx,,agent_representing_employer,absent this year
2014,h2b_2014.xlsx,,anticipated_number_of_hours,absent this year
2014,h2b_2014.xlsx,,application_type,absent this year
2014,h2b_2014.xlsx,LAWFIRM_NAME,attorney_law_firm_name,mapped
2014,h2b_2014.xlsx,,cap_exempt,absent this year
2014,h2b_2014.xlsx,CASE_NUMBER,case_number,mapped
2014,h2b_2014.xlsx,CASE_STATUS,case_status,mapped
2014,h2b_2014.xlsx,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2014,h2b_2014.xlsx,CERTIFICATION_END_DATE,certification_end_date,mapped
2014,h2b_2014.xlsx,RECENT_DECISION_DATE,decision_date,mapped
2014,h2b_2014.xlsx,,education_level,absent this year
2014,h2b_2014.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2014,h2b_2014.xlsx,EMPLOYER_CITY,employer_city,mapped
2014,h2b_2014.xlsx,,employer_country,absent this year
2014,h2b_2014.xlsx,EMPLOYER_NAME,employer_name,mapped
2014,h2b_2014.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2014,h2b_2014.xlsx,EMPLOYER_STATE,employer_state,mapped
2014,h2b_2014.xlsx,,employer_trade_name,absent this year
2014,h2b_2014.xlsx,,employment_begin_date,absent this year
2014,h2b_2014.xlsx,,employment_end_date,absent this year
2014,h2b_2014.xlsx,,full_time_position,absent this year
2014,h2b_2014.xlsx,,job_order_number,absent this year
2014,h2b_2014.xlsx,,job_order_submit_date,absent this year
2014,h2b_2014.xlsx,JOB_TITLE,job_title,mapped
2014,h2b_2014.xlsx,,msa_name,absent this year
2014,h2b_2014.xlsx,,naics_id,absent this year
2014,h2b_2014.xlsx,,nature_of_temporary_need,absent this year
2014,h2b_2014.xlsx,,overtime_rate_from,absent this year
2014,h2b_2014.xlsx,,overtime_rate_to,absent this year
2014,h2b_2014.xlsx,PREVIALING_WAGE,prevailing_wage,mapped
2014,h2b_2014.xlsx,,prevailing_wage_tracking_number,absent this year
2014,h2b_2014.xlsx,PW_UNIT_OF_PAY,prevailing_wage_unit_of_pay,mapped
2014,h2b_2014.xlsx,NPC_SUBMITTED_DATE,received_date,mapped
2014,h2b_2014.xlsx,,requested_begin_date,absent this year
2014,h2b_2014.xlsx,,requested_end_date,absent this year
2014,h2b_2014.xlsx,SOC_CODE,soc_id,mapped
2014,h2b_2014.xlsx,SOC_NAME,soc_title,mapped
2014,h2b_2014.xlsx,,swa_state,absent this year
2014,h2b_2014.xlsx,,type_of_employer,absent this year
2014,h2b_2014.xlsx,VISA_CLASS,visa_class,mapped
2014,h2b_2014.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2014,h2b_2014.xlsx,,wage_offered_to,absent this year
2014,h2b_2014.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2014,h2b_2014.xlsx,,work_experience_months,absent this year
2014,h2b_2014.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2014,h2b_2014.xlsx,,workers_requested,absent this year
2014,h2b_2014.xlsx,,worksite_address,absent this year
2014,h2b_2014.xlsx,,worksite_city,absent this year
2014,h2b_2014.xlsx,,worksite_county,absent this year
2014,h2b_2014.xlsx,,worksite_postal_code,absent this year
2014,h2b_2014.xlsx,ALIEN_WORK_STATE,worksite_state,mapped
2014,h2b_2014.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2014,h2b_2014.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2014,h2b_2014.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2014,h2b_2014.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2015,h2b_2015.xlsx,,agent_representing_employer,absent this year
2015,h2b_2015.xlsx,,anticipated_number_of_hours,absent this year
2015,h2b_2015.xlsx,,application_type,absent this year
2015,h2b_2015.xlsx,LAWFIRM_NAME,attorney_law_firm_name,mapped
2015,h2b_2015.xlsx,,cap_exempt,absent this year
2015,h2b_2015.xlsx,CASE_NUMBER,case_number,mapped
2015,h2b_2015.xlsx,CASE_STATUS,case_status,mapped
2015,h2b_2015.xlsx,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2015,h2b_2015.xlsx,CERTIFICATION_END_DATE,certification_end_date,mapped
2015,h2b_2015.xlsx,DECISION_DATE,decision_date,mapped
2015,h2b_2015.xlsx,EDUCATION_LEVEL,education_level,mapped
2015,h2b_2015.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2015,h2b_2015.xlsx,EMPLOYER_CITY,employer_city,mapped
2015,h2b_2015.xlsx,EMPLOYER_COUNTRY,employer_country,mapped
2015,h2b_2015.xlsx,EMPLOYER_NAME,employer_name,mapped
2015,h2b_2015.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2015,h2b_2015.xlsx,EMPLOYER_STATE,employer_state,mapped
2015,h2b_2015.xlsx,,employer_trade_name,absent this year
2015,h2b_2015.xlsx,JOB_START_DATE,employment_begin_date,mapped
2015,h2b_2015.xlsx,,employment_end_date,absent this year
